show_attributes_id,number_of_seasons,number_of_episodes,episode_run_time,in_production
17693,4,79,0,False
17694,6,85,0,True
17695,1,26,14,True
17696,3,92,25,True
17697,1,14,37,False
17698,3,32,60,True
17699,1,1,71,True
17700,1,88,45,False
17701,2,36,45,False
17702,1,51,10,False
17703,1,120,22,True
17704,6,22,24,True
17705,12,107,45,True
17706,1,78,5,False
17707,7,60,25,False
17708,1,168,65,False
17709,1,30,13,False
17710,3,53,0,False
17711,5,287,60,False
17712,2,98,60,True
17713,0,0,86,False
17714,8,37,60,True
17715,2,40,26,False
17716,7,137,25,False
17717,3,1,60,True
17718,4,35,60,True
17719,4,357,60,True
17720,9,7,0,True
17721,3,13,21,True
17722,1,57,65,True
17723,1,6,6,True
17724,3,27,43,True
17725,4,62,60,True
17726,9,2041,0,True
17727,8,0,0,False
17728,3,11,2,True
17729,7,29,0,True
17730,2,24,26,False
17731,1,0,40,False
17732,4,1,57,False
17733,1,3,10,True
17734,1,25,85,True
17735,2,180,0,True
17736,1,1,640,False
17737,5,13,0,True
17738,2,18,90,True
17739,24,2,0,False
17740,2,202,30,True
17741,3,5,30,True
17742,2,75,0,False
17743,2,8,180,False
17744,2,6,70,True
17745,1,1,73,False
17746,12,17,0,True
17747,4,47,25,True
17748,1,24,7,True
17749,2,8,15,True
17750,3,39,10,False
17751,1,3,14,True
17752,2,79,30,True
17753,4,4,60,False
17754,2,50,90,True
17755,2,358,0,False
17756,1,7,23,True
17757,9,69,45,False
17758,1,50,1,True
17759,1,16,8,False
17760,7,145,0,False
17761,7,6,45,True
17762,2,340,45,False
17763,15,10,26,False
17764,1,129,15,False
17765,1,25,3,False
17766,13,118,0,True
17767,1,28,44,True
17768,13,281,0,True
17769,1,150,23,False
17770,2,2,54,False
17771,1,54,31,False
17772,13,118,44,True
17773,1,14,600,False
17774,2,25,80,True
17775,2,33,45,True
17776,4,52,15,False
17777,1,6,63,False
17778,26,1,0,True
17779,1,87,0,True
17780,10,152,0,True
17781,9,293,28,True
17782,12,260,0,True
17783,13,29,0,False
17784,11,286,12,True
17785,1,68,40,True
17786,1,33,56,False
17787,2,37,50,True
17788,15,477,0,True
17789,5,115,25,True
17790,1,2,74,False
17791,1,136,0,True
17792,23,23,0,True
17793,7,51,36,True
17794,2,10,80,True
17795,3,16,50,True
17796,1,199,60,False
17797,1,39,18,False
17798,3,117,46,True
17799,1,309,0,False
17800,7,365,10,True
17801,3,20,40,False
17802,3,20,9,True
17803,1,19,47,False
17804,1,21,180,False
17805,16,20,29,True
17806,5,58,45,True
17807,1,52,26,True
17808,6,6,60,False
17809,2,9,20,True
17810,2,68,20,False
17811,5,7,0,False
17812,2,5,14,True
17813,2,29,8,False
17814,19,304,30,True
17815,1,235,0,True
17816,5,22,23,False
17817,15,706,60,True
17818,3,9,5,True
17819,1,2,44,True
17820,11,123,60,True
17821,1,12,36,True
17822,1,15,36,True
17823,1,15,13,True
17824,10,166,35,False
17825,8,5,0,True
17826,2,15,47,True
17827,2,25,5,True
17828,2,10,22,False
17829,1,2,86,True
17830,8,80,0,True
17831,1,25,10,True
17832,3,47,15,True
17833,13,274,0,True
17834,2,3,30,True
17835,5,58,23,True
17836,1,27,26,False
17837,2,10,48,False
17838,4,104,0,True
17839,3,47,0,True
17840,3,75,60,False
17841,1,50,7,False
17842,8,67,50,True
17843,1,16,5,True
17844,13,190,0,True
17845,10,76,25,False
17846,2,46,22,True
17847,1,26,60,True
17848,6,49,0,True
17849,6,84,60,False
17850,1,14,26,False
17851,2,62,45,True
17852,4,64,30,False
17853,2,52,3,True
17854,9,319,60,True
17855,5,21,120,False
17856,2,4,19,True
17857,2,3,15,True
17858,2,347,45,False
17859,1,20,3,True
17860,7,54,0,False
17861,1,29,5,False
17862,4,189,0,False
17863,1,187,30,False
17864,1,5,110,True
17865,2,40,23,True
17866,12,2,26,False
17867,12,460,45,True
17868,8,47,0,True
17869,11,138,0,False
17870,3,5,60,True
17871,1,23,54,True
17872,1,361,50,False
17873,1,30,52,True
17874,1,200,1,True
17875,3,29,5,False
17876,5,28,0,False
17877,33,227,25,True
17878,2,64,0,False
17879,2,6,275,True
17880,0,0,125,False
17881,9,178,30,True
17882,9,139,45,True
17883,10,65,50,False
17884,2,54,0,False
17885,6,13,24,False
17886,1,20,51,True
17887,1,85,3,False
17888,11,172,45,True
17889,2,28,100,False
17890,1,61,60,True
17891,6,245,0,False
17892,8,115,0,True
17893,7,68,36,True
17894,4,13,60,False
17895,1,34,47,False
17896,17,140,0,True
17897,2,101,0,False
17898,6,40,46,True
17899,1,186,0,True
17900,1,74,44,False
17901,2,10,7,True
17902,6,33,60,False
17903,1,140,60,False
17904,0,0,132,False
17905,3,26,11,True
17906,1,61,5,False
17907,3,130,12,False
17908,1,251,0,False
17909,3,86,50,False
17910,21,9,23,True
17911,2,188,60,True
17912,5,87,60,False
17913,1,41,48,False
17914,0,1,0,False
17915,6,44,60,True
17916,1,22,8,True
17917,1,1,92,True
17918,4,2,12,False
17919,8,139,0,True
17920,1,4,221,False
17921,1,7,55,True
17922,1,48,60,False
17923,1,25,17,False
17924,2,35,35,False
17925,2,322,30,False
17926,6,54,50,False
17927,9,235,0,True
17928,4,13,45,False
17929,4,39,23,True
17930,1,28,46,False
17931,4,4,11,True
17932,2,25,13,True
17933,3,6,25,True
17934,1,50,38,False
17935,2,1,26,True
17936,2,51,13,False
17937,1,86,25,False
17938,20,2,0,True
17939,2,8,54,False
17940,12,3,0,False
17941,4,91,24,True
17942,16,338,30,False
17943,11,118,0,True
17944,12,845,10,True
17945,3,52,7,False
17946,13,2,0,True
17947,4,136,0,True
17948,1,16,41,True
17949,17,79,0,True
17950,4,11,0,False
17951,1,18,3,False
17952,2,22,5,False
17953,7,46,45,True
17954,1,30,8,False
17955,2,6,6,True
17956,1,1,91,False
17957,1,52,1,False
17958,3,31,20,False
17959,10,331,30,False
17960,1,74,25,True
17961,0,0,47,False
17962,3,13,8,False
17963,0,0,115,True
17964,8,329,50,True
17965,1,10,113,False
17966,27,1,0,True
17967,1,8,9,False
17968,5,25,60,False
17969,8,104,22,True
17970,2,77,0,False
17971,2,19,28,False
17972,3,32,5,False
17973,6,34,50,True
17974,1,78,50,False
17975,4,123,60,False
17976,4,102,0,True
17977,2,49,90,False
17978,1,63,20,False
17979,1,88,30,False
17980,0,0,20,True
17981,1,8,104,True
17982,11,103,0,False
17983,11,65,0,True
17984,2,51,10,False
17985,2,11,82,True
17986,2,8,10,True
17987,2,56,20,False
17988,2,49,22,True
17989,6,47,60,False
17990,3,0,60,True
17991,1,21,150,False
17992,2,113,60,False
17993,5,21,0,True
17994,2,155,25,False
17995,1,21,11,False
17996,1,91,55,True
17997,1,364,0,False
17998,9,120,0,False
17999,4,37,50,False
18000,16,85,60,True
18001,3,3,114,True
18002,1,61,2,True
18003,1,6,78,True
18004,4,101,60,False
18005,5,18,0,False
18006,3,62,10,True
18007,7,24,120,True
18008,3,31,23,True
18009,2,3,29,False
18010,5,27,27,True
18011,2,47,8,True
18012,31,790,0,True
18013,3,38,24,True
18014,1,160,44,False
18015,0,0,77,False
18016,6,148,0,True
18017,13,327,30,False
18018,17,334,30,False
18019,1,1,193,True
18020,1,13,6,True
18021,3,43,0,True
18022,1,6,9,True
18023,1,102,0,True
18024,4,19,30,True
18025,2,16,80,True
18026,14,91,0,False
18027,5,39,30,True
18028,20,433,40,True
18029,7,12,120,True
18030,3,101,0,True
18031,3,35,55,True
18032,8,112,0,True
18033,2,7,48,True
18034,1,14,100,True
18035,2,3,73,True
18036,4,45,120,False
18037,4,84,0,True
18038,11,1816,45,False
18039,5,1,54,True
18040,1,137,0,True
18041,1,102,3,False
18042,1,20,35,True
18043,1,268,0,False
18044,5,73,12,True
18045,1,237,0,False
18046,2,32,51,False
18047,6,0,0,True
18048,6,71,43,False
18049,5,161,20,True
18050,1,100,10,False
18051,4,28,94,True
18052,5,57,60,True
18053,3,16,5,False
18054,9,154,0,True
18055,7,169,30,False
18056,7,8,0,True
18057,3,178,0,True
18058,1,13,38,True
18059,20,2,30,True
18060,9,8,0,True
18061,1,25,37,False
18062,1,26,1,True
18063,1,22,49,False
18064,6,285,0,False
18065,4,182,25,False
18066,3,86,10,True
18067,3,95,0,True
18068,13,174,27,True
18069,0,0,12,False
18070,10,35,0,False
18071,13,35,0,False
18072,2,12,5,True
18073,1,42,42,False
18074,13,26,0,True
18075,3,31,90,True
18076,5,22,0,True
18077,1,39,4,True
18078,5,40,0,False
18079,1,20,18,True
18080,7,143,0,True
18081,1,570,0,False
18082,26,26,0,True
18083,1,94,0,False
18084,5,48,0,False
18085,0,0,122,False
18086,1,52,14,True
18087,2,13,8,True
18088,1,2,79,False
18089,2,78,5,True
18090,1,2,62,True
18091,25,11,0,True
18092,2,37,15,True
18093,4,336,45,True
18094,13,511,50,False
18095,1,13,308,False
18096,1,346,0,False
18097,1,7,1,True
18098,1,82,46,True
18099,4,101,30,False
18100,6,108,0,True
18101,11,281,45,False
18102,1,2,10,True
18103,1,10,165,False
18104,0,0,57,False
18105,11,27,0,True
18106,1,13,102,True
18107,12,32,0,True
18108,1,23,27,False
18109,15,12,0,True
18110,1,16,57,False
18111,5,67,25,False
18112,1,8,110,True
18113,1,0,110,True
18114,5,69,90,True
18115,1,7,58,True
18116,2,11,36,False
18117,1,3,2,True
18118,8,41,30,True
18119,1,232,0,True
18120,1,15,46,True
18121,3,34,20,True
18122,12,3760,210,False
18123,17,92,0,True
18124,1,1,165,False
18125,20,298,25,False
18126,0,0,110,False
18127,5,437,60,True
18128,13,44,0,True
18129,6,420,0,False
18130,6,77,52,True
18131,6,36,0,True
18132,7,25,0,True
18133,1,5,12,True
18134,3,4,120,False
18135,1,10,450,True
18136,11,189,0,False
18137,1,0,54,True
18138,1,12,119,True
18139,3,143,0,False
18140,5,138,47,False
18141,12,80,20,True
18142,1,8,108,True
18143,4,83,0,True
18144,4,42,100,False
18145,2,78,25,True
18146,1,16,400,False
18147,2,39,20,False
18148,1,80,8,True
18149,8,111,90,True
18150,9,25,40,False
18151,1,52,7,False
18152,11,192,0,True
18153,1,6,4,True
18154,3,65,24,True
18155,2,73,42,False
18156,3,39,26,True
18157,5,16,0,False
18158,7,56,45,False
18159,7,20,0,False
18160,1,6,95,True
18161,1,9,37,True
18162,5,49,0,False
18163,3,540,25,True
18164,9,34,0,False
18165,3,35,10,True
18166,10,71,150,True
18167,1,565,0,False
18168,6,38,0,False
18169,10,177,45,True
18170,2,57,0,True
18171,2,30,5,False
18172,3,12,44,True
18173,1,18,110,True
18174,1,10,470,False
18175,4,379,0,False
18176,10,118,0,True
18177,2,12,59,True
18178,2,0,54,True
18179,3,164,0,False
18180,1,5,258,False
18181,2,23,23,True
18182,2,7,43,True
18183,3,155,0,True
18184,2,27,120,True
18185,7,13,0,True
18186,12,147,43,True
18187,1,10,29,True
18188,4,39,70,False
18189,5,221,0,True
18190,2,56,45,False
18191,3,37,70,False
18192,13,612,30,False
18193,2,10,55,False
18194,1,1,407,False
18195,3,22,70,True
18196,1,28,8,True
18197,2,28,1400,False
18198,5,58,24,True
18199,4,50,15,False
18200,0,0,255,False
18201,2,33,15,True
18202,6,119,0,True
18203,1,26,47,False
18204,2,11,21,False
18205,1,80,44,False
18206,16,152,60,True
18207,1,128,20,False
18208,25,49,0,True
18209,5,125,27,True
18210,5,64,0,False
18211,1,250,60,False
18212,1,375,70,True
18213,4,168,24,True
18214,2,9,51,True
18215,2,2,75,False
18216,8,55,0,False
18217,5,5,45,True
18218,29,33,180,True
18219,1,16,6,True
18220,3,78,52,False
18221,4,41,25,True
18222,1,6,726,False
18223,2,10,13,True
18224,1,4,197,False
18225,1,2,42,True
18226,1,41,60,True
18227,4,67,23,True
18228,10,133,0,True
18229,1,30,4,True
18230,6,14,0,True
18231,1,116,60,False
18232,2,5,31,False
18233,5,254,0,False
18234,28,331,0,False
18235,1,2,16,True
18236,2,108,33,False
18237,1,39,41,False
18238,4,4,50,True
18239,10,44,0,True
18240,4,28,27,True
18241,1,38,41,True
18242,1,35,126,False
18243,3,26,62,True
18244,1,48,70,True
18245,4,410,25,True
18246,1,160,10,True
18247,6,169,0,True
18248,14,135,45,True
18249,3,39,480,False
18250,17,5,30,True
18251,2,20,83,True
18252,5,106,15,True
18253,4,89,150,True
18254,1,2,73,False
18255,1,20,31,False
18256,2,57,3,True
18257,3,55,60,True
18258,6,934,63,False
18259,1,12,8,True
18260,20,147,45,True
18261,5,76,4,True
18262,1,7,57,True
18263,16,34,0,True
18264,1,162,32,False
18265,3,27,55,True
18266,2,473,23,False
18267,6,7,0,True
18268,4,69,25,True
18269,6,227,40,True
18270,3,18,28,False
18271,8,54,0,True
18272,2,8,28,False
18273,7,0,60,True
18274,1,140,40,False
18275,1,488,0,True
18276,1,55,30,False
18277,3,32,31,False
18278,5,21,0,False
18279,15,47,120,True
18280,2,42,15,False
18281,1,22,6,True
18282,1,147,0,False
18283,1,25,8,True
18284,7,91,0,False
18285,1,247,30,False
18286,9,76,43,True
18287,4,81,0,True
18288,11,13,0,True
18289,2,7,40,True
18290,3,120,0,False
18291,1,144,45,True
18292,15,1,0,True
18293,5,215,0,True
18294,2,1,54,True
18295,6,221,25,True
18296,19,42,0,True
18297,11,166,0,True
18298,7,10,0,True
18299,5,5,24,False
18300,2,1,44,True
18301,10,47,44,True
18302,1,17,8,False
18303,4,2,0,True
18304,4,77,120,True
18305,17,535,60,True
18306,0,0,179,False
18307,2,0,120,False
18308,25,7,120,True
18309,1,353,45,False
18310,1,0,172,False
18311,8,161,23,False
18312,1,1,105,True
18313,6,34,25,True
18314,2,77,0,True
18315,12,67,45,True
18316,5,70,45,True
18317,1,1,152,True
18318,2,11,43,False
18319,1,63,120,False
18320,1,285,0,False
18321,2,30,43,False
18322,2,290,30,False
18323,1,26,48,True
18324,13,27,60,True
18325,1,21,120,False
18326,1,1,62,False
18327,8,199,0,True
18328,19,61,0,False
18329,1,34,3,False
18330,10,18,0,True
18331,11,55,41,False
18332,8,47,60,False
18333,16,260,0,True
18334,1,38,5,False
18335,2,7,70,False
18336,1,338,22,False
18337,2,9,75,False
18338,1,1,126,True
18339,1,131,42,False
18340,1,160,90,False
18341,13,86,0,True
18342,1,40,8,True
18343,8,81,0,True
18344,1,23,6,True
18345,1,0,24,True
18346,6,1,45,True
18347,35,47,0,True
18348,1,14,6,True
18349,1,100,41,False
18350,1,2,38,False
18351,1,24,4,True
18352,1,36,120,True
18353,7,92,0,False
18354,7,156,46,True
18355,0,0,1390,False
18356,1,1,169,False
18357,0,0,95,True
18358,5,164,60,False
18359,1,63,35,False
18360,9,211,30,True
18361,24,328,0,True
18362,4,14,0,True
18363,6,69,45,True
18364,3,2,20,True
18365,11,53,50,True
18366,1,300,0,True
18367,1,2,183,False
18368,6,6,120,True
18369,7,26,46,True
18370,6,794,30,True
18371,1,5,354,False
18372,4,56,60,False
18373,11,110,46,True
18374,4,107,0,True
18375,3,73,0,False
18376,1,15,78,False
18377,1,213,45,False
18378,2,27,175,True
18379,9,128,0,True
18380,11,182,60,False
18381,1,42,12,False
18382,5,55,90,True
18383,1,280,60,False
18384,5,63,15,False
18385,25,1259,8,False
18386,1,20,148,True
18387,1,1,135,True
18388,17,40,0,False
18389,66,66,10,True
18390,1,184,0,False
18391,1,5,127,False
18392,9,51,0,False
18393,5,33,0,True
18394,3,4,2450,True
18395,10,23,0,True
18396,4,43,50,True
18397,1,30,2,True
18398,1,25,8,False
18399,7,421,0,False
18400,1,8,342,True
18401,3,120,0,True
18402,8,24,0,True
18403,4,49,0,True
18404,1,3,33,True
18405,5,57,20,False
18406,1,2,56,True
18407,3,574,44,True
18408,1,50,333,False
18409,13,11,0,True
18410,9,190,0,False
18411,1,5,111,False
18412,1,10,110,False
18413,1,1,1260,False
18414,4,31,0,False
18415,2,21,52,True
18416,2,34,5,False
18417,9,117,0,True
18418,26,130,50,True
18419,1,25,33,False
18420,3,61,30,True
18421,7,110,20,True
18422,1,8,400,True
18423,8,202,48,False
18424,1,7,8,True
18425,2,35,5,True
18426,10,166,0,False
18427,1,11,130,False
18428,9,31,0,False
18429,5,27,0,False
18430,1,0,44,True
18431,5,98,0,True
18432,3,17,22,False
18433,7,132,45,False
18434,1,4,39,True
18435,2,18,85,True
18436,4,52,60,True
18437,10,2,0,True
18438,0,1,0,True
18439,2,35,4,False
18440,2,52,48,True
18441,13,74,0,True
18442,4,76,198,False
18443,4,192,0,False
18444,9,82,0,False
18445,2,1,25,True
18446,6,42,30,True
18447,33,341,0,True
18448,1,11,57,True
18449,1,248,0,True
18450,1,76,0,False
18451,1,2,318,True
18452,12,60,0,True
18453,1,4,115,True
18454,1,292,0,True
18455,0,0,145,True
18456,6,65,37,True
18457,9,113,0,False
18458,1,32,6,False
18459,7,83,0,False
18460,5,9,0,True
18461,4,5,0,True
18462,2,6,25,True
18463,1,10,170,True
18464,5,76,0,True
18465,2,1,10,True
18466,1,7,68,False
18467,2,80,8,False
18468,2,18,157,False
18469,5,35,0,True
18470,6,229,0,False
18471,2,188,0,True
18472,7,22,0,True
18473,8,29,0,True
18474,3,7,180,True
18475,4,238,0,True
18476,2,159,42,True
18477,6,75,0,True
18478,2,110,25,True
18479,1,2,110,True
18480,9,523,42,True
18481,1,28,55,True
18482,10,5,0,True
18483,8,53,0,True
18484,2,129,60,False
18485,1,86,0,True
18486,1,42,40,True
18487,16,56,0,True
18488,7,275,23,True
18489,2,32,54,True
18490,5,37,0,False
18491,4,23,0,False
18492,10,8,0,False
18493,16,205,0,True
18494,5,25,0,False
18495,5,121,0,True
18496,1,18,180,True
18497,1,8,180,True
18498,1,12,16,True
18499,1,22,15,False
18500,7,27,0,True
18501,2,349,75,False
18502,2,18,7,True
18503,0,0,9,False
18504,1,32,47,True
18505,14,160,55,True
18506,1,178,30,False
18507,43,314,0,False
18508,6,24,48,True
18509,4,43,85,True
18510,6,29,50,True
18511,3,42,55,True
18512,15,78,45,True
18513,3,17,35,False
18514,1,20,7,True
18515,5,152,27,False
18516,12,181,30,False
18517,1,23,22,True
18518,2,7,60,True
18519,2,17,27,True
18520,1,18,27,True
18521,3,3,3,False
18522,19,443,0,True
18523,6,150,25,True
18524,4,22,28,False
18525,11,9,0,True
18526,30,1,0,False
18527,1,70,60,True
18528,1,9,56,True
18529,6,79,25,False
18530,6,156,12,True
18531,1,143,0,True
18532,3,31,60,True
18533,8,306,45,True
18534,1,60,7,True
18535,13,188,30,False
18536,24,51,0,True
18537,1,25,49,False
18538,2,56,7,False
18539,22,197,24,True
18540,4,25,45,False
18541,1,8,200,False
18542,4,9,55,True
18543,1,46,25,True
18544,1,131,45,False
18545,5,2,30,False
18546,2,21,20,False
18547,8,130,30,True
18548,11,143,30,False
18549,7,3,120,True
18550,4,44,24,False
18551,2,48,45,True
18552,17,1,0,False
18553,3,97,40,True
18554,5,129,20,True
18555,1,10,260,False
18556,4,7,45,True
18557,8,159,105,False
18558,6,71,0,False
18559,0,0,6,True
18560,1,4,192,False
18561,2,88,0,True
18562,2,120,30,False
18563,14,139,30,False
18564,7,82,50,False
18565,0,0,46,True
18566,16,52,0,True
18567,2,30,52,False
18568,2,2,36,True
18569,2,2,47,True
18570,0,0,24,True
18571,1,5,9,True
18572,1,5,71,True
18573,16,110,0,True
18574,9,41,25,True
18575,1,35,86,True
18576,9,55,0,False
18577,2,10,90,True
18578,1,2,128,True
18579,3,41,0,False
18580,2,166,25,False
18581,1,19,8,False
18582,1,36,13,True
18583,8,102,120,False
18584,2,5,31,True
18585,1,345,0,True
18586,1,4,258,False
18587,5,790,75,True
18588,15,197,0,False
18589,3,75,0,False
18590,21,1,0,True
18591,3,278,3,True
18592,3,26,12,True
18593,3,225,0,True
18594,3,334,25,False
18595,16,21,0,True
18596,14,56,0,True
18597,1,170,35,False
18598,9,70,0,False
18599,36,1,11,True
18600,5,54,50,False
18601,2,50,10,True
18602,1,149,15,False
18603,1,48,9,False
18604,22,507,30,False
18605,7,27,0,False
18606,2,22,10,True
18607,7,56,0,True
18608,3,18,26,True
18609,1,28,47,False
18610,1,153,30,False
18611,9,47,0,True
18612,2,21,53,True
18613,2,464,0,False
18614,15,352,0,True
18615,3,67,45,True
18616,31,248,0,False
18617,1,30,5,True
18618,1,12,16,False
18619,7,21,45,True
18620,1,11,27,True
18621,1,123,60,False
18622,8,58,45,True
18623,4,26,0,False
18624,1,59,265,True
18625,48,2,0,True
18626,10,133,25,False
18627,9,74,25,False
18628,3,51,120,False
18629,1,12,1480,False
18630,1,263,30,False
18631,7,94,28,True
18632,3,6,90,True
18633,7,140,60,True
18634,3,145,0,False
18635,2,14,57,False
18636,1,60,10,True
18637,1,1,173,True
18638,4,128,0,True
18639,2,40,16,False
18640,4,128,4,True
18641,1,70,8,True
18642,3,34,3,True
18643,1,199,40,False
18644,15,69,0,True
18645,5,35,0,False
18646,6,155,0,True
18647,3,1,25,True
18648,1,18,79,True
18649,3,297,30,True
18650,1,107,0,True
18651,8,3,0,True
18652,3,99,19,False
18653,5,119,60,True
18654,1,237,15,False
18655,1,11,9,False
18656,1,271,0,False
18657,3,21,29,True
18658,3,17,10,True
18659,3,26,13,False
18660,5,21,35,True
18661,4,25,10,False
18662,26,194,35,True
18663,15,93,0,True
18664,7,0,90,False
18665,5,1,70,True
18666,2,24,82,True
18667,1,17,22,True
18668,1,27,42,False
18669,6,67,0,True
18670,3,34,30,True
18671,3,39,8,True
18672,5,183,0,True
18673,9,47,0,False
18674,21,118,0,True
18675,4,16,44,True
18676,5,215,0,False
18677,2,52,14,True
18678,3,82,46,False
18679,11,46,30,False
18680,13,37,0,True
18681,2,11,120,False
18682,6,40,8,True
18683,4,57,45,False
18684,10,19,0,True
18685,7,62,40,False
18686,6,558,0,False
18687,2,240,45,False
18688,3,47,25,False
18689,11,143,11,True
18690,2,16,8,False
18691,3,62,1,True
18692,3,15,59,True
18693,10,130,45,False
18694,7,25,8,True
18695,5,54,45,False
18696,9,1,45,False
18697,3,52,10,False
18698,7,104,45,False
18699,1,101,24,False
18700,2,35,28,True
18701,1,220,25,False
18702,2,23,150,True
18703,2,223,60,False
18704,1,61,24,True
18705,1,50,3,True
18706,1,18,2,True
18707,3,51,5,False
18708,1,6,98,False
18709,17,472,120,True
18710,1,78,60,False
18711,3,96,40,False
18712,5,77,60,True
18713,10,93,0,True
18714,3,4,50,True
18715,1,60,1,False
18716,7,17,0,False
18717,2,6,55,True
18718,2,47,45,True
18719,13,4,0,True
18720,6,60,0,False
18721,5,37,70,True
18722,6,8,0,True
18723,2,19,13,True
18724,1,28,8,False
18725,1,20,32,False
18726,2,60,10,True
18727,1,36,8,True
18728,3,190,0,False
18729,3,132,50,True
18730,4,52,66,False
18731,5,104,0,True
18732,6,51,0,False
18733,1,200,40,True
18734,1,36,32,True
18735,1,60,27,False
18736,1,8,1187,False
18737,2,12,9,False
18738,12,285,90,True
18739,4,108,0,False
18740,15,492,30,True
18741,2,2,47,False
18742,5,116,23,False
18743,2,146,7,False
18744,6,166,155,False
18745,8,160,23,False
18746,4,99,0,True
18747,5,63,27,True
18748,27,232,0,False
18749,8,4,30,True
18750,4,10,57,False
18751,2,3,10,True
18752,1,3,78,False
18753,5,123,25,True
18754,1,280,0,True
18755,4,156,0,True
18756,2,84,10,False
18757,1,3,77,True
18758,1,180,60,False
18759,1,35,7,True
18760,2,9,43,False
18761,13,169,30,False
18762,2,15,35,False
18763,5,47,0,False
18764,1,41,1,False
18765,11,76,0,True
18766,2,59,20,True
18767,1,345,90,False
18768,6,28,50,True
18769,1,50,80,False
18770,1,94,80,False
18771,3,112,25,False
18772,4,94,15,True
18773,1,23,165,False
18774,10,90,0,True
18775,1,20,49,False
18776,1,48,35,True
18777,1,227,0,True
18778,1,18,43,True
18779,6,142,25,False
18780,0,0,66,True
18781,2,22,4,False
18782,0,0,4,False
18783,5,22,50,True
18784,1,379,40,False
18785,3,1,24,False
18786,1,16,42,False
18787,1,5,51,True
18788,8,50,0,True
18789,14,96,52,False
18790,8,328,60,True
18791,2,196,0,False
18792,11,136,0,True
18793,1,35,91,False
18794,1,27,27,False
18795,1,309,15,False
18796,2,55,7,True
18797,2,96,44,False
18798,3,24,55,True
18799,14,200,0,True
18800,4,87,52,False
18801,13,41,0,True
18802,1,1,77,False
18803,1,149,30,False
18804,3,24,3,True
18805,6,43,0,False
18806,4,122,0,False
18807,1,1,117,True
18808,2,1,23,True
18809,1,11,660,False
18810,2,119,60,False
18811,1,43,47,False
18812,2,20,7,True
18813,3,176,45,True
18814,2,3,52,True
18815,2,92,30,False
18816,7,377,5,True
18817,3,3,90,False
18818,8,46,50,False
18819,1,67,60,True
18820,1,119,30,False
18821,3,288,25,False
18822,1,180,0,True
18823,13,163,50,True
18824,1,12,672,False
18825,18,241,30,False
18826,13,172,45,True
18827,1,116,50,False
18828,2,8,22,False
18829,6,111,0,True
18830,2,5,120,True
18831,8,23,90,False
18832,9,127,45,True
18833,2,165,35,True
18834,11,399,30,False
18835,1,9,1,False
18836,32,23,0,True
18837,6,76,100,True
18838,2,27,29,False
18839,5,59,120,False
18840,13,148,45,False
18841,3,45,12,True
18842,1,24,13,True
18843,1,52,46,False
18844,4,8,29,False
18845,1,26,1630,True
18846,2,10,35,False
18847,7,6,75,True
18848,3,20,42,True
18849,13,511,0,True
18850,4,65,20,True
18851,1,12,1,True
18852,8,282,0,True
18853,2,32,10,True
18854,1,50,3,False
18855,7,92,21,True
18856,20,1,25,True
18857,1,42,50,False
18858,6,166,60,False
18859,1,15,48,False
18860,14,75,45,True
18861,3,187,0,True
18862,1,15,6,False
18863,1,235,60,False
18864,1,3,142,False
18865,2,30,90,False
18866,1,36,22,False
18867,2,65,5,False
18868,4,118,30,False
18869,5,36,45,True
18870,36,1,0,True
18871,2,219,45,False
18872,17,72,120,True
18873,5,87,30,False
18874,7,34,50,False
18875,1,163,60,True
18876,1,23,47,True
18877,1,31,23,False
18878,15,120,0,True
18879,1,120,7,False
18880,1,3,180,True
18881,5,42,30,False
18882,1,7,573,False
18883,1,4,80,True
18884,4,31,10,False
18885,2,24,12,True
18886,10,136,60,True
18887,4,102,40,False
18888,2,29,35,True
18889,1,96,20,True
18890,1,20,480,False
18891,1,315,15,False
18892,4,40,30,True
18893,6,53,60,True
18894,1,27,6,True
18895,2,117,0,True
18896,4,31,60,True
18897,8,164,0,True
18898,1,5,369,False
18899,1,31,30,True
18900,5,68,120,False
18901,3,40,80,True
18902,1,99,14,False
18903,1,72,13,False
18904,4,20,43,True
18905,1,3,190,False
18906,10,65,60,False
18907,1,148,0,False
18908,1,34,22,False
18909,17,513,0,True
18910,3,133,0,True
18911,4,60,0,False
18912,10,216,0,True
18913,5,149,30,False
18914,1,6,306,False
18915,2,80,4,True
18916,1,249,0,True
18917,11,89,0,False
18918,12,241,0,False
18919,1,3,540,False
18920,4,410,20,False
18921,4,17,0,True
18922,6,309,25,True
18923,8,7,45,True
18924,9,25,25,False
18925,1,26,43,False
18926,19,573,0,True
18927,2,32,21,True
18928,1,625,0,False
18929,1,505,0,True
18930,3,72,0,False
18931,1,79,30,False
18932,1,5,72,True
18933,2,60,3,True
18934,4,14,0,False
18935,5,38,24,True
18936,6,53,30,False
18937,13,247,30,False
18938,9,34,45,True
18939,1,138,42,False
18940,1,0,5,True
18941,7,103,55,False
18942,1,16,4,True
18943,3,69,0,True
18944,15,484,25,True
18945,12,291,60,True
18946,5,41,25,True
18947,11,87,45,True
18948,1,12,344,False
18949,2,42,47,False
18950,1,4,26,True
18951,5,67,0,False
18952,1,4,1,True
18953,2,26,90,True
18954,3,26,15,False
18955,1,64,120,True
18956,10,97,0,True
18957,15,448,60,True
18958,1,14,180,False
18959,3,75,7,True
18960,20,112,40,True
