date,date_id,year,month,day
2012-09-27,237,2012,9,27
2002-09-23,238,2002,9,23
2022-04-09,239,2022,4,9
2016-04-01,240,2016,4,1
2009-09-17,241,2009,9,17
2013-03-18,242,2013,3,18
2017-04-30,243,2017,4,30
2020-12-09,244,2020,12,9
2018-10-16,245,2018,10,16
2019-11-03,246,2019,11,3
2014-09-25,247,2014,9,25
2019-10-06,248,2019,10,6
2016-10-30,249,2016,10,30
2015-10-31,250,2015,10,31
1995-10-04,251,1995,10,4
2017-07-01,252,2017,7,1
2015-06-05,253,2015,6,5
2018-04-13,254,2018,4,13
2021-02-24,255,2021,2,24
1992-09-05,256,1992,9,5
2020-12-06,257,2020,12,6
2018-06-12,258,2018,6,12
1998-04-03,259,1998,4,3
2018-05-20,260,2018,5,20
2020-01-10,261,2020,1,10
2014-04-06,262,2014,4,6
2022-05-26,263,2022,5,26
2011-09-19,264,2011,9,19
2014-03-09,265,2014,3,9
2014-10-24,266,2014,10,24
1997-07-27,267,1997,7,27
2017-06-19,268,2017,6,19
2015-06-16,269,2015,6,16
2017-09-27,270,2017,9,27
2018-03-22,271,2018,3,22
2022-11-13,272,2022,11,13
2017-10-02,273,2017,10,2
2020-03-29,274,2020,3,29
2020-09-03,275,2020,9,3
2004-10-18,276,2004,10,18
1999-11-12,277,1999,11,12
2007-09-08,278,2007,9,8
2001-11-06,279,2001,11,6
2021-07-07,280,2021,7,7
2009-01-21,281,2009,1,21
2016-09-19,282,2016,9,19
2018-09-24,283,2018,9,24
2016-09-20,284,2016,9,20
2021-01-22,285,2021,1,22
2020-04-24,286,2020,4,24
2017-02-19,287,2017,2,19
2016-02-15,288,2016,2,15
2019-10-18,289,2019,10,18
1987-09-28,290,1987,9,28
2020-01-12,291,2020,1,12
2020-08-14,292,2020,8,14
2019-10-08,293,2019,10,8
1998-08-23,294,1998,8,23
2009-04-09,295,2009,4,9
2011-05-03,296,2011,5,3
2017-08-18,297,2017,8,18
2019-07-05,298,2019,7,5
2015-01-18,299,2015,1,18
2022-10-12,300,2022,10,12
2012-10-06,301,2012,10,6
2018-08-30,302,2018,8,30
2017-02-08,303,2017,2,8
2021-06-04,304,2021,6,4
2011-09-20,305,2011,9,20
2014-11-03,306,2014,11,3
2017-11-02,307,2017,11,2
2009-10-23,308,2009,10,23
2021-04-23,309,2021,4,23
2021-06-25,310,2021,6,25
2021-09-28,311,2021,9,28
2019-10-20,312,2019,10,20
1989-04-15,313,1989,4,15
2013-10-28,314,2013,10,28
2021-01-20,315,2021,1,20
2003-11-02,316,2003,11,2
2014-01-25,317,2014,1,25
2020-06-20,318,2020,6,20
2006-02-03,319,2006,2,3
2018-06-26,320,2018,6,26
2019-01-09,321,2019,1,9
1995-09-04,322,1995,9,4
2018-11-16,323,2018,11,16
2014-05-11,324,2014,5,11
2012-03-26,325,2012,3,26
2020-10-02,326,2020,10,2
2018-01-21,327,2018,1,21
1990-01-01,328,1990,1,1
2016-01-14,329,2016,1,14
2020-04-19,330,2020,4,19
1986-10-11,331,1986,10,11
2021-03-24,332,2021,3,24
2014-06-07,333,2014,6,7
1982-09-26,334,1982,9,26
2016-07-21,335,2016,7,21
1966-09-08,336,1966,9,8
2004-10-27,337,2004,10,27
2004-07-25,338,2004,7,25
2013-03-30,339,2013,3,30
2018-05-04,340,2018,5,4
2021-08-31,341,2021,8,31
2020-02-07,342,2020,2,7
2018-04-08,343,2018,4,8
2021-04-18,344,2021,4,18
2020-07-02,345,2020,7,2
2015-01-15,346,2015,1,15
2005-08-28,347,2005,8,28
2017-01-07,348,2017,1,7
2017-07-07,349,2017,7,7
2007-01-25,350,2007,1,25
2020-05-17,351,2020,5,17
2009-08-24,352,2009,8,24
2003-06-09,353,2003,6,9
2003-07-19,354,2003,7,19
2020-12-18,355,2020,12,18
2018-10-04,356,2018,10,4
2009-09-22,357,2009,9,22
2011-06-19,358,2011,6,19
2008-06-16,359,2008,6,16
2000-10-06,360,2000,10,6
2013-11-04,361,2013,11,4
2019-08-29,362,2019,8,29
2005-07-10,363,2005,7,10
2015-06-30,364,2015,6,30
2014-10-09,365,2014,10,9
2022-04-22,366,2022,4,22
2020-10-04,367,2020,10,4
2020-05-18,368,2020,5,18
2019-10-10,369,2019,10,10
2014-07-26,370,2014,7,26
2014-06-30,371,2014,6,30
2021-04-11,372,2021,4,11
2013-01-11,373,2013,1,11
2007-07-19,374,2007,7,19
2002-08-07,375,2002,8,7
2019-01-07,376,2019,1,7
2016-12-16,377,2016,12,16
1975-09-06,378,1975,9,6
1992-10-31,379,1992,10,31
2016-03-14,380,2016,3,14
2001-08-24,381,2001,8,24
2016-05-22,382,2016,5,22
2022-11-17,383,2022,11,17
2015-11-17,384,2015,11,17
1993-11-03,385,1993,11,3
2022-09-13,386,2022,9,13
2020-04-28,387,2020,4,28
2020-04-30,388,2020,4,30
1986-09-22,389,1986,9,22
2015-09-14,390,2015,9,14
2008-04-18,391,2008,4,18
2010-11-26,392,2010,11,26
2021-09-24,393,2021,9,24
2017-09-10,394,2017,9,10
2016-07-12,395,2016,7,12
2005-01-09,396,2005,1,9
2016-12-23,397,2016,12,23
2003-12-03,398,2003,12,3
2007-08-13,399,2007,8,13
1996-09-27,400,1996,9,27
2015-01-16,401,2015,1,16
2004-04-03,402,2004,4,3
2017-08-11,403,2017,8,11
2014-09-27,404,2014,9,27
2020-01-19,405,2020,1,19
2020-10-09,406,2020,10,9
2019-01-08,407,2019,1,8
2006-03-05,408,2006,3,5
2017-09-29,409,2017,9,29
2021-07-01,410,2021,7,1
2015-01-10,411,2015,1,10
1987-09-22,412,1987,9,22
2019-11-29,413,2019,11,29
2012-04-01,414,2012,4,1
2020-07-10,415,2020,7,10
2015-03-23,416,2015,3,23
2005-08-04,417,2005,8,4
2021-11-07,418,2021,11,7
2022-06-08,419,2022,6,8
2016-01-08,420,2016,1,8
1994-11-19,421,1994,11,19
2018-08-17,422,2018,8,17
2013-09-16,423,2013,9,16
2019-09-12,424,2019,9,12
2005-12-08,425,2005,12,8
2017-08-02,426,2017,8,2
2020-01-31,427,2020,1,31
2010-07-23,428,2010,7,23
2004-09-07,429,2004,9,7
2010-09-19,430,2010,9,19
2020-04-26,431,2020,4,26
2010-07-12,432,2010,7,12
2010-05-04,433,2010,5,4
2016-01-12,434,2016,1,12
2004-07-15,435,2004,7,15
2020-05-15,436,2020,5,15
2002-07-12,437,2002,7,12
2014-07-07,438,2014,7,7
1991-04-26,439,1991,4,26
2018-09-25,440,2018,9,25
1987-04-05,441,1987,4,5
1988-01-31,442,1988,1,31
2012-01-10,443,2012,1,10
2016-02-02,444,2016,2,2
2016-07-10,445,2016,7,10
2014-10-10,446,2014,10,10
2005-09-20,447,2005,9,20
2009-10-12,448,2009,10,12
1983-01-23,449,1983,1,23
1985-01-23,450,1985,1,23
2018-11-15,451,2018,11,15
2000-10-03,452,2000,10,3
2016-02-21,453,2016,2,21
2019-01-25,454,2019,1,25
2009-03-08,455,2009,3,8
2020-07-16,456,2020,7,16
2014-06-29,457,2014,6,29
2010-09-26,458,2010,9,26
1992-03-07,459,1992,3,7
2014-06-22,460,2014,6,22
2001-03-30,461,2001,3,30
1983-05-01,462,1983,5,1
2021-02-19,463,2021,2,19
2000-10-05,464,2000,10,5
2007-10-14,465,2007,10,14
2016-01-05,466,2016,1,5
2016-09-23,467,2016,9,23
2020-01-21,468,2020,1,21
2018-06-03,469,2018,6,3
2000-04-18,470,2000,4,18
1999-10-05,471,1999,10,5
2022-02-17,472,2022,2,17
2016-09-21,473,2016,9,21
2017-11-21,474,2017,11,21
2017-10-11,475,2017,10,11
2001-06-03,476,2001,6,3
2015-09-16,477,2015,9,16
2008-09-20,478,2008,9,20
1974-09-11,479,1974,9,11
1998-11-18,480,1998,11,18
2020-07-11,481,2020,7,11
2016-07-20,482,2016,7,20
2021-05-04,483,2021,5,4
2021-01-13,484,2021,1,13
1996-10-07,485,1996,10,7
2021-10-21,486,2021,10,21
2018-07-06,487,2018,7,6
2018-01-16,488,2018,1,16
2019-10-28,489,2019,10,28
2022-02-03,490,2022,2,3
1995-01-16,491,1995,1,16
2019-12-05,492,2019,12,5
1960-09-30,493,1960,9,30
2022-10-20,494,2022,10,20
2012-10-02,495,2012,10,2
2020-04-17,496,2020,4,17
2018-10-27,497,2018,10,27
2008-01-13,498,2008,1,13
1993-10-16,499,1993,10,16
2007-03-22,500,2007,3,22
1959-10-02,501,1959,10,2
2006-04-06,502,2006,4,6
2013-01-30,503,2013,1,30
2014-10-13,504,2014,10,13
2004-05-10,505,2004,5,10
2021-02-20,506,2021,2,20
1989-06-10,507,1989,6,10
2021-11-19,508,2021,11,19
2015-07-07,509,2015,7,7
2016-01-17,510,2016,1,17
2021-01-11,511,2021,1,11
2011-01-06,512,2011,1,6
2019-03-07,513,2019,3,7
2017-01-13,514,2017,1,13
2021-01-10,515,2021,1,10
2003-10-04,516,2003,10,4
2015-03-01,517,2015,3,1
2021-07-08,518,2021,7,8
2021-07-15,519,2021,7,15
2009-11-12,520,2009,11,12
2010-04-23,521,2010,4,23
2012-05-27,522,2012,5,27
2005-08-07,523,2005,8,7
2015-01-13,524,2015,1,13
2014-09-12,525,2014,9,12
2018-02-26,526,2018,2,26
2013-10-17,527,2013,10,17
2017-01-12,528,2017,1,12
1999-03-07,529,1999,3,7
2012-10-15,530,2012,10,15
2018-03-26,531,2018,3,26
2010-09-24,532,2010,9,24
2013-12-18,533,2013,12,18
2000-09-09,534,2000,9,9
2023-06-21,535,2023,6,21
2018-11-30,536,2018,11,30
1994-01-31,537,1994,1,31
1983-10-13,538,1983,10,13
2016-11-16,539,2016,11,16
2014-09-21,540,2014,9,21
2003-12-08,541,2003,12,8
1994-09-19,542,1994,9,19
2019-03-28,543,2019,3,28
2010-07-05,544,2010,7,5
1985-09-29,545,1985,9,29
2013-05-12,546,2013,5,12
2021-10-15,547,2021,10,15
1996-04-28,548,1996,4,28
2020-04-15,549,2020,4,15
2004-01-18,550,2004,1,18
2020-01-09,551,2020,1,9
2002-07-20,552,2002,7,20
2018-08-26,553,2018,8,26
2022-02-20,554,2022,2,20
2019-07-12,555,2019,7,12
2019-07-31,556,2019,7,31
2013-03-04,557,2013,3,4
2004-07-31,558,2004,7,31
2007-08-17,559,2007,8,17
2018-03-25,560,2018,3,25
2015-05-14,561,2015,5,14
2001-07-09,562,2001,7,9
2015-06-21,563,2015,6,21
2015-06-12,564,2015,6,12
2018-09-21,565,2018,9,21
1965-09-18,566,1965,9,18
2015-01-07,567,2015,1,7
2009-05-19,568,2009,5,19
2018-01-11,569,2018,1,11
2004-03-21,570,2004,3,21
2003-08-05,571,2003,8,5
2018-07-08,572,2018,7,8
2008-03-08,573,2008,3,8
2011-09-26,574,2011,9,26
2016-11-06,575,2016,11,6
2007-10-12,576,2007,10,12
2021-09-23,577,2021,9,23
1996-01-10,578,1996,1,10
2018-11-13,579,2018,11,13
2011-09-21,580,2011,9,21
2001-09-26,581,2001,9,26
2015-09-25,582,2015,9,25
2013-06-30,583,2013,6,30
2006-07-07,584,2006,7,7
2021-09-03,585,2021,9,3
2022-06-30,586,2022,6,30
2022-02-25,587,2022,2,25
1993-08-28,588,1993,8,28
1993-01-03,589,1993,1,3
1997-05-18,590,1997,5,18
2021-02-25,591,2021,2,25
2016-10-22,592,2016,10,22
1993-09-16,593,1993,9,16
1992-09-11,594,1992,9,11
2019-03-08,595,2019,3,8
2015-04-04,596,2015,4,4
2012-10-05,597,2012,10,5
2019-11-28,598,2019,11,28
2012-09-03,599,2012,9,3
2012-01-11,600,2012,1,11
2019-02-01,601,2019,2,1
2018-10-02,602,2018,10,2
2016-02-24,603,2016,2,24
2023-08-31,604,2023,8,31
2013-08-12,605,2013,8,12
1999-01-04,606,1999,1,4
2019-01-12,607,2019,1,12
2001-08-10,608,2001,8,10
2019-12-07,609,2019,12,7
2008-08-04,610,2008,8,4
2011-04-03,611,2011,4,3
2015-10-14,612,2015,10,14
2017-06-22,613,2017,6,22
2014-06-27,614,2014,6,27
2021-08-06,615,2021,8,6
1990-10-04,616,1990,10,4
2002-10-20,617,2002,10,20
1973-02-28,618,1973,2,28
1969-09-13,619,1969,9,13
2015-04-11,620,2015,4,11
2020-04-05,621,2020,4,5
2021-10-22,622,2021,10,22
2017-12-06,623,2017,12,6
2002-12-06,624,2002,12,6
1995-09-09,625,1995,9,9
2017-03-16,626,2017,3,16
2021-10-29,627,2021,10,29
2015-07-09,628,2015,7,9
1987-12-14,629,1987,12,14
2020-01-18,630,2020,1,18
2016-10-03,631,2016,10,3
1993-09-13,632,1993,9,13
2019-04-08,633,2019,4,8
2006-10-05,634,2006,10,5
1998-04-07,635,1998,4,7
1999-09-25,636,1999,9,25
2011-04-06,637,2011,4,6
1964-09-17,638,1964,9,17
2022-10-25,639,2022,10,25
2016-12-06,640,2016,12,6
2020-07-06,641,2020,7,6
2002-03-12,642,2002,3,12
2000-10-15,643,2000,10,15
1997-07-12,644,1997,7,12
2019-04-16,645,2019,4,16
2010-10-20,646,2010,10,20
2009-11-03,647,2009,11,3
2016-10-17,648,2016,10,17
2018-03-16,649,2018,3,16
2021-05-07,650,2021,5,7
2020-01-22,651,2020,1,22
2015-11-15,652,2015,11,15
2016-11-29,653,2016,11,29
1996-01-08,654,1996,1,8
2020-04-29,655,2020,4,29
1989-03-26,656,1989,3,26
1991-08-11,657,1991,8,11
2020-10-25,658,2020,10,25
2017-02-03,659,2017,2,3
2019-07-19,660,2019,7,19
2020-01-01,661,2020,1,1
2016-11-17,662,2016,11,17
2011-09-30,663,2011,9,30
2007-04-01,664,2007,4,1
2020-07-04,665,2020,7,4
2009-10-02,666,2009,10,2
1975-09-19,667,1975,9,19
2014-07-05,668,2014,7,5
2017-08-03,669,2017,8,3
2010-03-16,670,2010,3,16
2022-06-24,671,2022,6,24
2006-03-24,672,2006,3,24
2013-05-26,673,2013,5,26
2009-08-02,674,2009,8,2
2014-11-12,675,2014,11,12
2009-06-29,676,2009,6,29
2016-09-06,677,2016,9,6
2020-08-16,678,2020,8,16
1989-08-20,679,1989,8,20
2012-08-07,680,2012,8,7
2010-02-13,681,2010,2,13
2005-03-18,682,2005,3,18
2015-09-27,683,2015,9,27
2006-10-11,684,2006,10,11
2022-06-29,685,2022,6,29
2021-07-11,686,2021,7,11
2014-04-27,687,2014,4,27
2004-07-11,688,2004,7,11
2017-07-12,689,2017,7,12
2016-11-15,690,2016,11,15
2010-03-17,691,2010,3,17
2020-12-17,692,2020,12,17
1987-09-18,693,1987,9,18
2009-09-30,694,2009,9,30
2015-07-11,695,2015,7,11
2012-09-28,696,2012,9,28
2018-04-22,697,2018,4,22
1971-09-15,698,1971,9,15
2022-12-25,699,2022,12,25
2013-04-12,700,2013,4,12
2014-04-09,701,2014,4,9
2002-09-14,702,2002,9,14
2018-04-03,703,2018,4,3
2013-07-26,704,2013,7,26
1995-09-08,705,1995,9,8
2021-01-27,706,2021,1,27
2009-07-07,707,2009,7,7
2022-06-23,708,2022,6,23
1979-04-02,709,1979,4,2
2004-05-20,710,2004,5,20
1972-09-17,711,1972,9,17
1993-07-05,712,1993,7,5
2016-10-06,713,2016,10,6
2006-01-23,714,2006,1,23
2010-10-10,715,2010,10,10
1976-10-01,716,1976,10,1
2021-10-01,717,2021,10,1
2009-06-24,718,2009,6,24
2001-09-30,719,2001,9,30
2021-11-14,720,2021,11,14
2020-05-29,721,2020,5,29
2013-10-09,722,2013,10,9
2013-04-23,723,2013,4,23
2014-01-05,724,2014,1,5
2020-06-11,725,2020,6,11
2006-07-18,726,2006,7,18
2018-06-06,727,2018,6,6
2006-07-03,728,2006,7,3
2020-09-10,729,2020,9,10
2019-12-14,730,2019,12,14
2008-09-24,731,2008,9,24
1969-10-05,732,1969,10,5
2018-04-25,733,2018,4,25
2015-12-26,734,2015,12,26
1998-09-21,735,1998,9,21
2018-06-07,736,2018,6,7
2019-10-19,737,2019,10,19
1991-09-17,738,1991,9,17
1995-08-14,739,1995,8,14
2019-09-08,740,2019,9,8
2020-03-26,741,2020,3,26
1997-03-03,742,1997,3,3
1992-08-15,743,1992,8,15
2019-07-08,744,2019,7,8
2006-02-10,745,2006,2,10
2015-11-30,746,2015,11,30
2013-10-14,747,2013,10,14
2008-06-04,748,2008,6,4
2021-12-24,749,2021,12,24
2023-05-04,750,2023,5,4
2019-03-27,751,2019,3,27
2017-04-04,752,2017,4,4
2006-09-18,753,2006,9,18
2010-04-02,754,2010,4,2
2014-09-23,755,2014,9,23
2007-05-24,756,2007,5,24
1997-07-07,757,1997,7,7
2019-04-18,758,2019,4,18
2010-06-15,759,2010,6,15
2018-09-14,760,2018,9,14
2015-06-14,761,2015,6,14
1997-01-12,762,1997,1,12
2008-10-02,763,2008,10,2
2018-10-03,764,2018,10,3
2012-06-24,765,2012,6,24
1963-11-23,766,1963,11,23
2020-11-20,767,2020,11,20
1995-10-27,768,1995,10,27
2018-07-09,769,2018,7,9
2018-10-29,770,2018,10,29
2012-04-08,771,2012,4,8
1982-09-30,772,1982,9,30
1999-12-24,773,1999,12,24
2018-01-22,774,2018,1,22
1996-09-13,775,1996,9,13
2022-01-09,776,2022,1,9
2003-09-20,777,2003,9,20
2018-01-05,778,2018,1,5
2010-02-15,779,2010,2,15
1995-05-14,780,1995,5,14
2018-07-25,781,2018,7,25
2016-02-26,782,2016,2,26
2021-09-01,783,2021,9,1
2020-03-05,784,2020,3,5
2021-03-04,785,2021,3,4
2019-09-13,786,2019,9,13
2021-08-12,787,2021,8,12
2019-05-10,788,2019,5,10
2022-06-16,789,2022,6,16
2019-09-26,790,2019,9,26
2022-12-30,791,2022,12,30
2020-02-20,792,2020,2,20
2010-03-31,793,2010,3,31
2012-04-05,794,2012,4,5
2013-04-05,795,2013,4,5
1997-10-08,796,1997,10,8
2008-07-15,797,2008,7,15
2003-01-23,798,2003,1,23
2020-01-11,799,2020,1,11
2020-07-29,800,2020,7,29
2020-04-23,801,2020,4,23
1966-01-12,802,1966,1,12
2020-11-29,803,2020,11,29
2017-01-18,804,2017,1,18
2017-01-31,805,2017,1,31
2019-09-29,806,2019,9,29
2005-01-03,807,2005,1,3
2022-10-13,808,2022,10,13
2013-01-22,809,2013,1,22
2004-07-18,810,2004,7,18
2015-01-14,811,2015,1,14
2012-09-17,812,2012,9,17
2019-04-05,813,2019,4,5
2016-10-21,814,2016,10,21
2015-03-06,815,2015,3,6
2020-11-26,816,2020,11,26
2019-04-11,817,2019,4,11
1998-01-20,818,1998,1,20
2000-12-03,819,2000,12,3
2016-08-29,820,2016,8,29
1990-09-13,821,1990,9,13
2020-07-03,822,2020,7,3
2010-10-25,823,2010,10,25
2021-09-29,824,2021,9,29
2015-09-24,825,2015,9,24
2004-08-20,826,2004,8,20
1993-04-21,827,1993,4,21
1995-01-29,828,1995,1,29
1996-07-22,829,1996,7,22
2013-01-15,830,2013,1,15
2020-12-28,831,2020,12,28
1990-09-14,832,1990,9,14
2021-12-09,833,2021,12,9
1993-09-24,834,1993,9,24
1999-03-19,835,1999,3,19
2013-04-19,836,2013,4,19
2013-11-17,837,2013,11,17
2019-12-06,838,2019,12,6
2017-11-22,839,2017,11,22
1994-01-26,840,1994,1,26
2018-09-10,841,2018,9,10
2008-09-26,842,2008,9,26
1990-09-20,843,1990,9,20
1989-03-04,844,1989,3,4
2021-08-28,845,2021,8,28
2022-01-14,846,2022,1,14
2006-10-22,847,2006,10,22
2005-01-21,848,2005,1,21
2016-05-02,849,2016,5,2
2020-05-01,850,2020,5,1
2013-02-25,851,2013,2,25
2020-03-18,852,2020,3,18
2013-01-21,853,2013,1,21
2015-06-19,854,2015,6,19
2001-10-10,855,2001,10,10
1998-07-06,856,1998,7,6
1981-09-12,857,1981,9,12
2019-12-18,858,2019,12,18
2018-09-16,859,2018,9,16
2008-06-09,860,2008,6,9
2022-07-14,861,2022,7,14
2017-04-28,862,2017,4,28
2022-07-07,863,2022,7,7
1990-09-08,864,1990,9,8
2016-07-05,865,2016,7,5
2000-09-29,866,2000,9,29
2010-06-29,867,2010,6,29
2005-01-05,868,2005,1,5
2005-02-20,869,2005,2,20
2020-06-25,870,2020,6,25
2019-05-03,871,2019,5,3
1977-03-27,872,1977,3,27
2023-03-23,873,2023,3,23
1997-09-13,874,1997,9,13
2016-07-04,875,2016,7,4
2020-10-27,876,2020,10,27
2014-12-12,877,2014,12,12
2007-06-28,878,2007,6,28
2006-10-07,879,2006,10,7
2015-11-06,880,2015,11,6
2019-10-04,881,2019,10,4
2012-10-08,882,2012,10,8
2021-02-17,883,2021,2,17
2018-09-23,884,2018,9,23
1996-01-09,885,1996,1,9
2020-12-11,886,2020,12,11
2013-10-07,887,2013,10,7
2004-04-07,888,2004,4,7
2018-04-04,889,2018,4,4
2020-06-05,890,2020,6,5
2018-10-07,891,2018,10,7
2018-03-21,892,2018,3,21
2005-06-07,893,2005,6,7
2002-06-07,894,2002,6,7
2009-09-24,895,2009,9,24
2016-06-03,896,2016,6,3
2004-08-13,897,2004,8,13
2009-07-03,898,2009,7,3
1975-11-07,899,1975,11,7
2018-10-10,900,2018,10,10
2015-12-18,901,2015,12,18
1997-09-16,902,1997,9,16
2021-09-30,903,2021,9,30
2019-05-05,904,2019,5,5
2022-01-05,905,2022,1,5
2021-11-05,906,2021,11,5
1977-11-04,907,1977,11,4
2006-09-20,908,2006,9,20
2017-11-14,909,2017,11,14
2016-11-25,910,2016,11,25
2020-05-08,911,2020,5,8
2003-07-22,912,2003,7,22
2022-06-18,913,2022,6,18
2014-12-02,914,2014,12,2
2010-07-09,915,2010,7,9
2000-11-04,916,2000,11,4
2006-10-21,917,2006,10,21
1999-09-22,918,1999,9,22
2021-12-19,919,2021,12,19
2022-05-05,920,2022,5,5
1995-09-24,921,1995,9,24
2013-04-06,922,2013,4,6
2014-05-06,923,2014,5,6
2014-07-11,924,2014,7,11
2014-06-01,925,2014,6,1
1989-04-23,926,1989,4,23
2020-02-22,927,2020,2,22
2021-12-08,928,2021,12,8
1979-11-17,929,1979,11,17
1995-08-12,930,1995,8,12
2020-04-03,931,2020,4,3
1994-05-08,932,1994,5,8
2020-09-25,933,2020,9,25
2019-01-15,934,2019,1,15
2015-10-27,935,2015,10,27
2014-12-07,936,2014,12,7
2004-01-28,937,2004,1,28
2020-10-07,938,2020,10,7
2018-12-14,939,2018,12,14
2021-05-10,940,2021,5,10
1992-10-10,941,1992,10,10
1999-10-06,942,1999,10,6
2019-09-20,943,2019,9,20
2001-03-28,944,2001,3,28
2020-08-19,945,2020,8,19
1989-01-08,946,1989,1,8
2013-10-04,947,2013,10,4
2016-06-14,948,2016,6,14
2016-06-23,949,2016,6,23
1983-06-15,950,1983,6,15
2018-02-21,951,2018,2,21
2009-01-07,952,2009,1,7
1993-01-01,953,1993,1,1
2020-10-08,954,2020,10,8
1962-09-23,955,1962,9,23
1998-02-09,956,1998,2,9
2020-02-10,957,2020,2,10
2009-02-13,958,2009,2,13
2012-10-11,959,2012,10,11
1998-04-02,960,1998,4,2
2020-04-02,961,2020,4,2
2008-10-13,962,2008,10,13
1995-03-22,963,1995,3,22
2006-12-11,964,2006,12,11
2012-08-01,965,2012,8,1
2007-10-05,966,2007,10,5
2018-10-14,967,2018,10,14
2019-01-16,968,2019,1,16
2019-09-23,969,2019,9,23
1994-12-30,970,1994,12,30
1984-01-22,971,1984,1,22
2021-04-08,972,2021,4,8
2003-06-27,973,2003,6,27
2019-10-24,974,2019,10,24
2016-03-22,975,2016,3,22
1964-09-24,976,1964,9,24
2004-09-11,977,2004,9,11
2010-09-12,978,2010,9,12
1959-09-12,979,1959,9,12
1993-09-12,980,1993,9,12
2011-11-06,981,2011,11,6
2016-10-08,982,2016,10,8
2001-11-17,983,2001,11,17
2014-01-10,984,2014,1,10
2014-08-08,985,2014,8,8
2020-03-20,986,2020,3,20
2020-03-06,987,2020,3,6
2019-06-23,988,2019,6,23
2020-06-04,989,2020,6,4
2009-02-08,990,2009,2,8
2007-02-04,991,2007,2,4
2009-06-01,992,2009,6,1
1999-09-24,993,1999,9,24
2001-07-04,994,2001,7,4
2008-05-01,995,2008,5,1
1994-10-24,996,1994,10,24
2000-06-19,997,2000,6,19
2009-09-27,998,2009,9,27
1975-10-11,999,1975,10,11
2021-08-18,1000,2021,8,18
2020-01-30,1001,2020,1,30
2017-08-01,1002,2017,8,1
2006-04-09,1003,2006,4,9
2020-04-09,1004,2020,4,9
2018-09-13,1005,2018,9,13
2016-04-10,1006,2016,4,10
2016-06-02,1007,2016,6,2
2013-07-19,1008,2013,7,19
2013-03-17,1009,2013,3,17
2008-04-04,1010,2008,4,4
2010-09-01,1011,2010,9,1
2010-09-09,1012,2010,9,9
2002-01-05,1013,2002,1,5
1974-01-18,1014,1974,1,18
2010-04-04,1015,2010,4,4
2012-05-11,1016,2012,5,11
1984-09-16,1017,1984,9,16
2010-09-16,1018,2010,9,16
2007-07-16,1019,2007,7,16
1984-09-20,1020,1984,9,20
2007-11-02,1021,2007,11,2
2002-08-17,1022,2002,8,17
1994-10-29,1023,1994,10,29
2011-07-19,1024,2011,7,19
2004-05-17,1025,2004,5,17
1991-09-20,1026,1991,9,20
2003-09-14,1027,2003,9,14
2008-07-13,1028,2008,7,13
2012-04-22,1029,2012,4,22
2013-10-25,1030,2013,10,25
2023-07-23,1031,2023,7,23
2020-01-07,1032,2020,1,7
2002-01-27,1033,2002,1,27
2006-05-22,1034,2006,5,22
2015-11-12,1035,2015,11,12
2010-01-11,1036,2010,1,11
1972-12-03,1037,1972,12,3
2020-02-14,1038,2020,2,14
2020-09-14,1039,2020,9,14
2000-05-31,1040,2000,5,31
2004-12-07,1041,2004,12,7
2017-10-14,1042,2017,10,14
1998-04-04,1043,1998,4,4
2016-04-07,1044,2016,4,7
2019-06-02,1045,2019,6,2
2012-10-04,1046,2012,10,4
1996-08-17,1047,1996,8,17
2013-06-08,1048,2013,6,8
2009-11-24,1049,2009,11,24
2020-06-12,1050,2020,6,12
2020-01-13,1051,2020,1,13
2011-10-09,1052,2011,10,9
2009-09-28,1053,2009,9,28
1993-03-08,1054,1993,3,8
2002-05-27,1055,2002,5,27
2020-08-07,1056,2020,8,7
2021-10-07,1057,2021,10,7
2022-01-27,1058,2022,1,27
2021-05-25,1059,2021,5,25
2022-05-23,1060,2022,5,23
1992-10-03,1061,1992,10,3
2010-04-03,1062,2010,4,3
2003-09-28,1063,2003,9,28
2011-04-15,1064,2011,4,15
1998-05-14,1065,1998,5,14
1988-02-15,1066,1988,2,15
2018-01-08,1067,2018,1,8
2023-04-06,1068,2023,4,6
2007-10-03,1069,2007,10,3
2005-01-23,1070,2005,1,23
2011-06-27,1071,2011,6,27
2003-07-11,1072,2003,7,11
2015-08-01,1073,2015,8,1
2019-12-29,1074,2019,12,29
2015-04-09,1075,2015,4,9
2003-11-07,1076,2003,11,7
2019-08-30,1077,2019,8,30
1960-06-10,1078,1960,6,10
2021-01-21,1079,2021,1,21
2014-10-12,1080,2014,10,12
2021-02-05,1081,2021,2,5
1983-09-10,1082,1983,9,10
2014-11-08,1083,2014,11,8
2014-02-23,1084,2014,2,23
2012-10-12,1085,2012,10,12
2018-11-23,1086,2018,11,23
1984-10-06,1087,1984,10,6
1964-09-18,1088,1964,9,18
2017-01-06,1089,2017,1,6
2017-08-19,1090,2017,8,19
1988-09-17,1091,1988,9,17
2002-12-02,1092,2002,12,2
2002-10-01,1093,2002,10,1
2016-04-06,1094,2016,4,6
2008-02-11,1095,2008,2,11
2011-12-15,1096,2011,12,15
1980-02-04,1097,1980,2,4
2017-10-08,1098,2017,10,8
2016-10-13,1099,2016,10,13
2012-06-26,1100,2012,6,26
2010-09-28,1101,2010,9,28
2001-10-01,1102,2001,10,1
2012-04-15,1103,2012,4,15
