number_of_seasons,number_of_episodes,episode_run_time,in_production,show_attributes_id
1,441,0,False,20003
22,14,0,True,20004
3,126,30,True,20005
1,51,22,True,20006
1,156,26,True,20007
14,870,0,True,20008
1,18,70,True,20009
4,4,12,True,20010
1,70,26,True,20011
1,69,7,False,20012
3,24,12,True,20013
8,35,0,False,20014
13,270,60,True,20015
1,15,108,False,20016
8,34,0,False,20017
2,5,3,False,20018
15,175,22,True,20019
1,2,126,True,20020
3,119,10,False,20021
1,0,125,False,20022
2,54,5,True,20023
1,1,167,True,20024
8,288,0,False,20025
2,4,29,True,20026
1,62,35,False,20027
21,254,0,True,20028
8,103,5,True,20029
17,234,30,False,20030
24,358,45,True,20031
8,121,0,True,20032
1,2,229,False,20033
1,126,7,False,20034
5,6,0,True,20035
2,30,35,False,20036
4,111,44,True,20037
1,28,30,True,20038
16,7,0,True,20039
1,13,1,False,20040
1,8,139,False,20041
1,4,353,False,20042
6,179,195,False,20043
6,34,30,False,20044
4,81,40,True,20045
1,51,63,True,20046
6,2,0,True,20047
11,759,30,True,20048
5,46,27,True,20049
1,40,48,True,20050
3,40,35,False,20051
12,228,44,True,20052
1,5,330,False,20053
3,13,40,False,20054
0,0,97,False,20055
1,272,120,False,20056
6,390,10,False,20057
4,22,150,True,20058
3,34,10,True,20059
1,45,110,True,20060
1,143,20,True,20061
1,12,240,False,20062
6,78,60,True,20063
3,140,25,True,20064
2,70,5,False,20065
3,87,60,True,20066
4,98,0,False,20067
11,61,60,True,20068
4,80,60,False,20069
8,90,0,True,20070
1,4,14,True,20071
2,135,30,False,20072
3,376,30,False,20073
2,34,30,True,20074
2,15,50,True,20075
1,3,221,True,20076
1,0,43,False,20077
1,9,148,True,20078
2,133,45,True,20079
1,104,7,False,20080
2,12,15,False,20081
1,19,14,False,20082
1,40,46,True,20083
1,214,0,False,20084
1,5,33,False,20085
14,545,0,True,20086
2,28,12,True,20087
8,159,0,True,20088
3,18,120,False,20089
1,72,26,False,20090
1,23,16,False,20091
21,623,0,True,20092
11,52,0,True,20093
1,12,575,False,20094
1,106,50,True,20095
10,1,45,True,20096
2,11,31,True,20097
1,21,5,True,20098
18,358,0,True,20099
1,263,0,False,20100
4,33,40,True,20101
4,55,22,True,20102
2,10,25,True,20103
2,55,44,True,20104
10,279,0,True,20105
6,6,15,True,20106
2,108,29,True,20107
2,336,60,False,20108
3,7,120,False,20109
1,508,30,False,20110
8,108,0,True,20111
0,0,1440,False,20112
2,17,180,False,20113
1,22,52,False,20114
2,10,11,False,20115
1,25,22,True,20116
4,26,4,True,20117
2,168,21,False,20118
14,60,0,True,20119
3,46,60,True,20120
1,74,30,False,20121
17,10,0,True,20122
9,109,50,True,20123
4,109,30,False,20124
1,160,80,True,20125
33,299,0,True,20126
6,52,15,True,20127
27,128,45,False,20128
1,106,0,True,20129
4,55,50,False,20130
1,130,12,False,20131
2,27,8,False,20132
1,18,19,False,20133
4,65,60,True,20134
5,134,30,True,20135
9,97,32,True,20136
2,32,52,False,20137
1,56,2,False,20138
4,172,23,True,20139
8,104,21,False,20140
4,190,0,True,20141
6,106,23,True,20142
1,61,120,True,20143
2,319,60,False,20144
1,0,75,True,20145
5,73,120,True,20146
46,62,0,True,20147
3,17,46,False,20148
2,43,47,False,20149
2,46,400,False,20150
3,60,24,True,20151
2,26,3,True,20152
21,135,40,True,20153
1,676,0,False,20154
3,82,5,False,20155
9,235,23,True,20156
4,113,30,True,20157
4,51,15,False,20158
1,9,105,True,20159
2,30,1,True,20160
2,86,205,False,20161
16,90,0,False,20162
1,115,45,True,20163
9,382,30,False,20164
4,1,30,True,20165
21,169,0,True,20166
6,67,26,False,20167
5,135,30,False,20168
6,243,30,False,20169
36,235,0,True,20170
2,70,1993,False,20171
6,92,30,False,20172
7,125,30,False,20173
10,137,0,False,20174
5,109,0,False,20175
4,13,0,True,20176
9,214,30,True,20177
7,38,90,False,20178
3,46,22,True,20179
0,0,72,False,20180
7,230,0,True,20181
1,5,246,False,20182
4,28,23,True,20183
13,17,60,True,20184
2,45,11,True,20185
1,23,40,True,20186
3,14,75,True,20187
1,18,75,True,20188
1,36,10,False,20189
6,74,15,True,20190
1,51,55,False,20191
3,70,25,False,20192
7,46,30,True,20193
1,65,13,False,20194
1,14,11,True,20195
5,11,45,False,20196
3,15,35,False,20197
4,61,25,False,20198
11,12,45,True,20199
3,25,23,True,20200
8,359,5,True,20201
3,18,27,True,20202
2,43,22,True,20203
1,11,35,True,20204
4,13,40,True,20205
1,7,16,True,20206
3,56,15,False,20207
6,78,30,True,20208
7,12,0,True,20209
14,225,26,True,20210
6,40,27,True,20211
2,2,120,True,20212
1,18,8,False,20213
2,14,58,True,20214
4,40,8,True,20215
1,11,660,True,20216
6,62,42,False,20217
14,44,74,True,20218
4,45,45,True,20219
14,1,120,False,20220
4,93,60,False,20221
1,38,25,True,20222
6,1310,0,False,20223
5,300,0,True,20224
4,49,60,True,20225
1,10,9,False,20226
1,34,5,False,20227
8,87,75,True,20228
1,199,21,False,20229
1,14,27,True,20230
1,140,43,False,20231
2,66,45,False,20232
9,67,0,True,20233
7,42,60,False,20234
2,52,6,True,20235
7,64,28,True,20236
1,0,130,False,20237
10,164,35,False,20238
1,7,67,True,20239
4,104,16,True,20240
6,6,45,True,20241
5,403,22,True,20242
15,407,30,False,20243
2,32,15,True,20244
1,122,2,True,20245
1,194,30,False,20246
1,44,42,True,20247
1,24,44,True,20248
2,13,20,False,20249
9,96,45,True,20250
1,252,3,False,20251
1,246,0,True,20252
1,17,51,False,20253
2,62,46,False,20254
1,145,0,False,20255
4,2,24,True,20256
4,35,26,True,20257
13,97,45,True,20258
4,1,28,True,20259
2,14,100,True,20260
6,70,25,True,20261
1,30,24,True,20262
1,33,12,True,20263
2,8,41,True,20264
5,105,0,True,20265
1,25,50,True,20266
1,110,25,False,20267
2,20,29,False,20268
1,22,49,True,20269
14,58,30,True,20270
1,30,330,False,20271
1,272,0,False,20272
1,72,2,True,20273
4,40,4,False,20274
1,4,27,True,20275
1,232,20,False,20276
1,1,74,True,20277
12,105,60,True,20278
6,210,30,False,20279
3,31,12,True,20280
1,74,48,False,20281
3,16,22,True,20282
1,541,30,False,20283
1,113,3,False,20284
4,94,0,True,20285
8,58,28,True,20286
2,40,5,True,20287
1,7,92,False,20288
1,433,30,False,20289
1,183,0,False,20290
2,80,35,False,20291
14,490,0,True,20292
1,152,15,False,20293
25,386,60,True,20294
4,73,0,True,20295
1,45,48,False,20296
1,22,100,False,20297
7,129,0,True,20298
2,73,30,False,20299
3,21,15,True,20300
2,2,100,False,20301
3,91,20,True,20302
33,158,6,True,20303
27,1,0,False,20304
7,2,0,False,20305
3,291,0,True,20306
2,60,2,True,20307
0,0,262,False,20308
1,12,484,False,20309
7,399,30,True,20310
8,190,0,True,20311
3,54,30,True,20312
10,19,52,False,20313
3,124,23,False,20314
1,31,39,False,20315
4,74,15,True,20316
0,0,12,True,20317
2,30,28,True,20318
12,194,0,False,20319
1,33,2,False,20320
4,31,55,False,20321
3,35,53,True,20322
1,15,14,True,20323
2,259,15,False,20324
21,124,0,False,20325
5,220,15,False,20326
1,10,77,False,20327
1,5,170,False,20328
2,30,90,True,20329
2,32,14,True,20330
1,153,15,False,20331
1,4,89,True,20332
0,3,60,True,20333
5,298,0,True,20334
3,105,12,True,20335
1,22,32,True,20336
1,45,10,True,20337
3,167,0,True,20338
6,40,30,True,20339
5,56,130,False,20340
4,163,0,True,20341
2,39,10,False,20342
7,177,45,True,20343
4,55,2,True,20344
4,29,22,True,20345
2,69,0,False,20346
1,13,47,True,20347
1,293,0,True,20348
5,177,0,True,20349
8,12,50,True,20350
3,30,100,True,20351
12,294,0,False,20352
5,264,26,True,20353
1,279,5,False,20354
3,11,22,False,20355
2,4,290,True,20356
4,34,90,True,20357
1,17,1,False,20358
13,90,7,True,20359
8,138,30,True,20360
2,21,15,True,20361
5,70,60,False,20362
4,36,10,False,20363
2,14,29,True,20364
1,20,4,False,20365
7,203,24,True,20366
1,6,77,True,20367
7,14,60,True,20368
1,422,0,True,20369
8,209,45,False,20370
10,30,60,False,20371
2,126,7,False,20372
4,82,55,False,20373
23,562,46,False,20374
2,8,27,False,20375
2,57,90,True,20376
4,4,57,True,20377
1,26,46,True,20378
14,2086,30,True,20379
7,45,60,False,20380
6,157,30,False,20381
3,72,35,False,20382
21,373,135,True,20383
6,190,0,True,20384
1,21,46,False,20385
7,182,0,False,20386
9,21,30,True,20387
3,111,0,True,20388
12,12,114,True,20389
2,24,10,False,20390
1,10,1,True,20391
2,142,0,True,20392
1,40,12,False,20393
1,22,13,False,20394
1,77,22,True,20395
1,7,31,True,20396
3,150,0,True,20397
5,29,25,True,20398
1,3,19,False,20399
2,22,65,False,20400
1,3,67,True,20401
2,11,41,True,20402
0,0,3,True,20403
20,7,0,True,20404
1,77,30,False,20405
1,30,63,False,20406
1,3,149,False,20407
5,70,0,True,20408
6,103,0,False,20409
6,192,0,True,20410
2,10,17,True,20411
1,71,50,False,20412
2,19,29,True,20413
4,32,120,True,20414
1,31,80,False,20415
3,47,2,True,20416
3,16,43,False,20417
20,177,15,True,20418
5,232,25,True,20419
28,102,0,True,20420
3,80,25,False,20421
7,95,0,False,20422
2,10,59,True,20423
4,46,15,True,20424
1,26,16,True,20425
0,0,5,True,20426
3,36,5,False,20427
2,27,53,False,20428
1,6,330,False,20429
3,91,10,False,20430
1,50,41,False,20431
7,32,0,True,20432
1,16,16,False,20433
8,128,0,True,20434
1,13,80,True,20435
13,1095,0,True,20436
1,48,48,False,20437
1,8,82,False,20438
1,1,500,True,20439
2,240,30,False,20440
4,152,60,False,20441
2,10,46,True,20442
11,560,0,True,20443
7,2,0,True,20444
9,658,0,True,20445
25,3824,60,True,20446
8,168,0,True,20447
7,59,0,True,20448
9,27,0,True,20449
6,51,20,True,20450
1,75,35,False,20451
15,38,60,True,20452
1,14,71,True,20453
1,207,0,False,20454
1,208,43,False,20455
12,108,60,True,20456
4,6,0,False,20457
5,58,25,True,20458
12,49,0,False,20459
5,21,60,True,20460
2,22,58,True,20461
1,8,140,True,20462
1,17,3,False,20463
0,0,870,False,20464
2,287,0,True,20465
3,48,20,True,20466
2,115,20,False,20467
9,239,22,False,20468
17,180,0,True,20469
1,46,46,True,20470
4,55,25,True,20471
16,1255,22,True,20472
1,135,32,False,20473
32,181,48,False,20474
7,3,0,True,20475
10,53,30,True,20476
5,0,30,True,20477
5,5,15,False,20478
1,80,12,True,20479
2,1,15,True,20480
2,225,0,False,20481
6,162,0,False,20482
2,16,59,True,20483
1,236,48,False,20484
1,32,49,False,20485
1,15,54,True,20486
2,100,24,True,20487
6,253,0,False,20488
2,23,26,True,20489
11,74,0,True,20490
8,14,90,True,20491
3,19,55,True,20492
1,60,3,True,20493
2,11,47,False,20494
7,185,0,False,20495
1,60,60,True,20496
3,75,8,True,20497
1,296,45,False,20498
1,16,3,False,20499
1,199,0,True,20500
2,64,60,False,20501
4,13,180,False,20502
2,114,0,True,20503
1,30,62,False,20504
1,4,208,False,20505
2,7,50,False,20506
4,108,21,True,20507
5,61,80,True,20508
3,347,30,False,20509
12,227,0,True,20510
3,100,10,True,20511
4,121,77,True,20512
1,163,0,True,20513
5,28,45,False,20514
12,29,90,True,20515
2,40,7,False,20516
11,66,0,True,20517
2,195,0,False,20518
1,150,65,True,20519
10,224,0,True,20520
8,30,0,True,20521
3,22,40,False,20522
1,93,60,False,20523
30,30,0,True,20524
1,5,62,True,20525
2,64,20,False,20526
3,60,15,True,20527
1,9,21,True,20528
1,32,43,True,20529
1,33,9,False,20530
6,296,0,True,20531
11,70,0,True,20532
1,84,60,True,20533
20,130,46,True,20534
2,0,20,True,20535
3,6,43,True,20536
7,84,34,True,20537
2,19,90,False,20538
1,37,90,True,20539
32,65,0,True,20540
3,20,40,True,20541
8,80,8,True,20542
4,152,30,True,20543
1,13,92,False,20544
14,19,0,True,20545
2,11,80,True,20546
30,69,0,True,20547
1,88,22,False,20548
1,205,0,True,20549
1,42,4,False,20550
2,56,120,False,20551
5,36,25,False,20552
11,118,30,False,20553
2,66,42,False,20554
1,13,533,False,20555
6,40,0,True,20556
1,124,45,False,20557
5,43,50,False,20558
12,50,0,True,20559
2,24,48,True,20560
2,27,49,True,20561
1,151,13,True,20562
4,221,25,False,20563
13,117,0,True,20564
7,6,60,True,20565
3,78,25,True,20566
2,3,27,False,20567
2,398,0,True,20568
5,67,50,False,20569
2,13,80,False,20570
1,10,180,True,20571
1,15,19,False,20572
2,274,30,False,20573
1,241,10,False,20574
11,84,60,True,20575
7,69,23,True,20576
2,17,51,True,20577
3,166,0,False,20578
4,40,26,False,20579
8,338,0,True,20580
3,4,51,False,20581
2,11,12,True,20582
4,47,40,False,20583
4,5,25,True,20584
9,37,30,False,20585
5,156,0,False,20586
3,123,30,False,20587
0,0,160,False,20588
6,65,0,True,20589
8,32,43,True,20590
2,8,376,False,20591
2,25,26,True,20592
1,34,4,False,20593
2,194,0,False,20594
8,59,30,True,20595
11,140,25,True,20596
1,20,37,True,20597
2,54,60,True,20598
2,2,25,False,20599
1,49,55,False,20600
11,11,0,True,20601
10,10,135,False,20602
2,2,68,True,20603
5,120,0,False,20604
5,205,0,True,20605
7,43,45,True,20606
4,131,30,True,20607
1,58,46,False,20608
1,16,31,True,20609
20,179,0,True,20610
3,24,22,True,20611
1,21,47,True,20612
2,226,20,False,20613
9,18,27,False,20614
4,4,99,True,20615
6,32,20,False,20616
2,283,30,True,20617
4,13,42,False,20618
6,43,1,False,20619
9,99,3,True,20620
1,8,180,False,20621
11,32,50,True,20622
3,24,44,True,20623
2,126,0,True,20624
1,91,60,False,20625
1,74,26,False,20626
2,75,25,False,20627
2,98,85,False,20628
1,5,33,True,20629
3,195,25,False,20630
12,79,0,True,20631
3,26,40,False,20632
1,91,30,False,20633
1,14,7,True,20634
8,72,48,True,20635
6,25,52,True,20636
1,37,30,True,20637
5,34,60,False,20638
8,126,0,True,20639
2,48,21,True,20640
4,1,30,False,20641
13,24,120,True,20642
2,11,26,True,20643
2,4,65,False,20644
22,68,84,True,20645
2,26,15,True,20646
0,0,79,False,20647
7,19,0,False,20648
3,6,21,False,20649
1,43,44,False,20650
10,109,0,False,20651
6,67,45,False,20652
4,250,0,False,20653
10,107,0,False,20654
1,3,68,False,20655
4,3,30,False,20656
3,272,30,False,20657
2,199,0,True,20658
4,15,49,True,20659
27,11,0,True,20660
2,51,86,False,20661
8,12,180,True,20662
0,0,74,False,20663
14,126,50,False,20664
10,43,0,False,20665
12,1,155,True,20666
3,1,54,False,20667
1,34,55,False,20668
1,9,161,True,20669
1,443,40,False,20670
2,81,30,False,20671
10,225,10,False,20672
4,55,90,False,20673
12,114,28,True,20674
1,80,28,True,20675
1,37,42,False,20676
26,1,120,True,20677
12,25,0,False,20678
0,0,177,False,20679
1,36,12,True,20680
12,12,45,False,20681
24,671,0,True,20682
4,60,22,True,20683
1,7,390,True,20684
12,64,0,True,20685
11,16,310,False,20686
13,78,0,True,20687
6,64,30,True,20688
1,42,22,True,20689
1,14,14,False,20690
3,60,24,False,20691
10,56,30,True,20692
1,8,424,False,20693
2,198,0,False,20694
4,85,45,False,20695
5,42,48,False,20696
6,75,4,True,20697
3,26,20,False,20698
4,140,60,True,20699
6,68,30,True,20700
6,59,30,False,20701
1,1,237,True,20702
1,100,22,True,20703
3,11,13,True,20704
1,26,43,True,20705
7,107,0,False,20706
7,37,0,True,20707
59,59,0,True,20708
1,169,60,False,20709
4,175,0,True,20710
19,25,0,True,20711
1,160,42,False,20712
2,60,5,False,20713
1,141,44,False,20714
1,4,374,False,20715
9,54,0,True,20716
5,34,120,False,20717
4,38,24,True,20718
49,48,120,True,20719
2,8,8,False,20720
1,6,66,True,20721
10,111,26,True,20722
1,117,45,False,20723
3,22,22,True,20724
16,50,0,False,20725
12,121,60,False,20726
1,200,30,False,20727
14,86,30,True,20728
1,1,118,True,20729
1,5,127,True,20730
1,170,50,False,20731
17,36,56,True,20732
13,41,0,False,20733
3,44,13,True,20734
16,229,30,False,20735
2,18,53,True,20736
2,5,15,True,20737
3,11,90,False,20738
3,258,30,False,20739
1,26,624,True,20740
4,55,25,False,20741
2,194,25,False,20742
1,224,30,False,20743
1,104,45,False,20744
7,22,60,True,20745
1,380,12,True,20746
1,25,13,True,20747
1,6,270,True,20748
5,125,15,True,20749
2,40,45,True,20750
4,11,53,True,20751
4,61,0,True,20752
7,52,0,True,20753
7,36,60,True,20754
1,37,46,False,20755
1,11,3,False,20756
1,244,0,False,20757
1,1,480,True,20758
2,6,57,False,20759
1,5,285,False,20760
5,46,25,False,20761
1,6,312,False,20762
8,93,30,False,20763
2,13,69,False,20764
2,75,3,True,20765
1,1,207,True,20766
0,0,137,False,20767
2,262,30,False,20768
3,54,50,False,20769
7,59,0,False,20770
15,1,50,False,20771
5,37,120,False,20772
2,40,33,True,20773
8,58,65,True,20774
1,100,47,False,20775
7,295,0,True,20776
1,159,47,False,20777
6,17,0,True,20778
4,12,45,False,20779
2,74,30,True,20780
19,153,0,True,20781
1,53,90,True,20782
1,96,3,False,20783
2,254,0,True,20784
9,44,0,True,20785
2,70,60,False,20786
2,170,0,True,20787
2,53,7,True,20788
2,49,1,True,20789
1,9,810,False,20790
2,6,36,True,20791
13,69,90,False,20792
1,112,15,False,20793
1,12,70,True,20794
32,32,0,True,20795
1,48,4,False,20796
5,118,0,False,20797
7,18,30,False,20798
4,118,0,False,20799
4,35,5,True,20800
15,244,0,True,20801
1,8,680,False,20802
32,116,0,True,20803
2,19,70,False,20804
13,85,0,True,20805
2,1,190,False,20806
1,497,25,False,20807
4,67,5,False,20808
6,138,0,False,20809
1,17,25,True,20810
1,142,60,False,20811
2,37,55,False,20812
2,1,70,False,20813
4,20,25,True,20814
2,178,35,False,20815
1,16,88,True,20816
7,52,30,True,20817
1,73,40,False,20818
1,32,21,False,20819
1,12,94,True,20820
1,4,104,True,20821
2,248,0,False,20822
6,60,24,False,20823
11,2,22,False,20824
2,40,14,False,20825
8,89,0,True,20826
21,134,0,True,20827
2,18,15,True,20828
5,194,30,False,20829
1,136,35,False,20830
2,99,21,False,20831
4,59,25,True,20832
2,60,22,False,20833
3,32,55,True,20834
1,55,48,False,20835
1,15,62,False,20836
3,36,52,False,20837
7,48,21,True,20838
13,82,0,True,20839
1,17,85,True,20840
3,1,5,True,20841
33,899,0,True,20842
10,28,0,False,20843
1,1,2016,True,20844
1,329,0,False,20845
9,5,0,True,20846
16,11,30,True,20847
2,48,22,True,20848
5,16,60,False,20849
1,21,8,False,20850
8,225,52,True,20851
1,5,93,True,20852
1,46,43,False,20853
3,37,60,False,20854
1,3,36,False,20855
9,82,0,True,20856
1,27,46,False,20857
35,70,0,False,20858
1,90,25,False,20859
1,27,47,False,20860
1,1,137,False,20861
1,67,30,True,20862
2,25,46,False,20863
6,77,44,True,20864
2,18,41,True,20865
3,61,60,True,20866
1,1,118,False,20867
2,17,26,True,20868
3,18,1,True,20869
1,37,90,False,20870
11,127,25,True,20871
1,141,0,True,20872
6,244,0,True,20873
1,36,110,True,20874
8,157,30,True,20875
6,61,22,True,20876
2,111,50,False,20877
4,38,22,False,20878
5,52,22,True,20879
1,5,125,True,20880
24,3,120,True,20881
3,54,4,True,20882
1,307,0,True,20883
1,70,41,False,20884
4,32,22,True,20885
1,38,50,True,20886
2,22,50,True,20887
2,34,13,False,20888
3,44,15,True,20889
3,88,0,False,20890
4,77,0,False,20891
1,15,8,True,20892
1,18,85,True,20893
10,124,90,True,20894
1,16,33,False,20895
12,3,0,True,20896
1,29,3,True,20897
4,70,48,True,20898
2,17,85,False,20899
4,89,0,True,20900
2,107,53,False,20901
1,282,30,False,20902
3,63,0,False,20903
7,124,0,False,20904
1,9,12,False,20905
1,11,29,True,20906
1,55,50,False,20907
11,153,0,True,20908
2,27,24,True,20909
4,51,46,False,20910
4,81,22,True,20911
4,24,24,True,20912
1,9,4,False,20913
1,63,50,False,20914
1,19,5,False,20915
1,14,70,True,20916
1,12,550,False,20917
3,1,120,True,20918
5,132,44,True,20919
8,59,0,True,20920
1,1,67,False,20921
4,26,45,False,20922
2,32,55,False,20923
13,127,0,False,20924
1,8,416,False,20925
1,3,112,True,20926
1,198,60,False,20927
14,348,0,True,20928
5,5,90,True,20929
13,944,45,True,20930
1,12,82,True,20931
2,10,53,False,20932
13,170,20,True,20933
5,80,30,True,20934
2,21,11,True,20935
1,155,30,False,20936
16,202,0,True,20937
6,53,0,True,20938
10,42,45,True,20939
3,19,65,False,20940
2,15,2,True,20941
2,196,25,False,20942
1,25,100,False,20943
6,7,47,True,20944
4,60,25,True,20945
7,190,0,True,20946
1,40,33,False,20947
1,21,49,False,20948
2,93,30,True,20949
5,82,60,False,20950
1,6,168,False,20951
1,213,60,False,20952
8,276,60,False,20953
2,19,1560,False,20954
10,301,30,False,20955
8,76,25,False,20956
1,37,7,True,20957
1,19,50,True,20958
3,23,43,True,20959
1,105,50,False,20960
7,88,45,True,20961
1,39,15,False,20962
3,41,25,False,20963
1,56,90,False,20964
1,6,138,False,20965
5,102,0,False,20966
2,6,2,True,20967
7,47,0,False,20968
2,17,25,True,20969
2,28,12,False,20970
4,33,60,True,20971
13,147,30,True,20972
9,65,0,True,20973
5,88,0,False,20974
9,23,0,True,20975
2,48,15,True,20976
12,322,0,True,20977
3,1,26,True,20978
12,242,60,True,20979
4,259,20,False,20980
3,3,90,True,20981
1,139,30,False,20982
16,462,30,False,20983
4,82,90,True,20984
1,45,33,True,20985
1,4,13,True,20986
2,35,23,True,20987
5,446,0,True,20988
1,57,25,False,20989
1,22,54,False,20990
2,28,13,True,20991
15,136,0,True,20992
4,168,0,False,20993
1,153,0,False,20994
1,89,25,False,20995
1,41,40,True,20996
13,270,25,True,20997
4,3,0,False,20998
7,174,0,True,20999
9,221,30,False,21000
1,6,265,False,21001
2,68,44,True,21002
1,4,191,False,21003
2,197,25,False,21004
3,50,60,True,21005
3,27,42,True,21006
8,1,30,True,21007
8,180,90,False,21008
7,156,45,True,21009
1,1,102,False,21010
1,9,342,True,21011
3,332,0,False,21012
2,17,15,True,21013
1,16,69,True,21014
2,47,30,True,21015
2,21,65,True,21016
6,110,0,True,21017
1,128,25,True,21018
3,237,0,True,21019
2,3,25,True,21020
1,49,40,True,21021
1,12,1080,False,21022
4,99,45,True,21023
1,370,0,True,21024
1,3,240,True,21025
1,1,170,True,21026
2,190,41,False,21027
1,17,67,False,21028
7,269,6,True,21029
6,56,44,True,21030
1,165,20,True,21031
1,2,69,False,21032
17,89,0,True,21033
3,61,42,True,21034
6,74,45,True,21035
4,19,70,True,21036
